Id,Sale_Prediction
1868,295508.0
1869,213732.0
1870,223340.0
1871,265000.0
1872,180732.0
1873,229628.0
1874,149124.0
1875,204696.0
1876,195368.0
1877,209744.0
1878,202348.0
1879,124856.0
1880,127572.0
1881,238612.0
1882,249132.0
1883,199328.0
1884,208800.0
1885,257664.0
1886,289008.0
1887,224156.0
1888,260772.0
1889,175952.0
1890,112328.0
1891,130364.0
1892,100764.0
1893,150100.0
1894,116384.0
1895,142104.0
1896,132624.0
1897,98954.0
1898,110384.0
1899,169448.0
1900,141808.0
1901,167628.0
1902,148640.0
1903,208256.0
1904,149868.0
1905,186524.0
1906,93820.0
1907,213444.0
1908,115224.0
1909,139444.0
1910,130068.0
1911,212592.0
1912,313736.0
1913,149360.0
1914,51198.0
1915,338314.0
1916,51790.0
1917,232828.0
1918,140548.0
1919,176860.0
1920,165318.0
1921,385880.0
1922,356412.0
1923,233264.0
1924,212936.0
1925,207342.0
1926,391140.0
1927,129120.0
1928,152912.0
1929,124372.0
1930,132908.0
1931,146000.0
1932,139056.0
1933,217156.0
1934,173068.0
1935,168312.0
1936,195352.0
1937,176496.0
1938,177840.0
1939,235608.0
1940,194040.0
1941,164252.0
1942,182976.0
1943,228088.0
1944,350620.0
1945,383140.0
1946,145564.0
1947,345604.0
1948,162380.0
1949,252256.0
1950,194500.0
1951,244996.0
1952,210664.0
1953,183564.0
1954,202388.0
1955,123960.0
1956,281910.0
1957,157416.0
1958,289128.0
1959,142996.0
1960,108236.0
1961,136872.0
1962,95520.0
1963,106120.0
1964,99320.0
1965,132048.0
1966,140852.0
1967,281198.0
1968,384768.0
1969,384316.0
1970,372810.0
1971,434676.0
1972,337040.0
1973,281940.0
1974,325068.0
1975,481244.0
1976,259432.0
1977,346200.0
1978,320848.0
1979,330530.0
1980,189080.0
1981,361882.0
1982,206480.0
1983,192296.0
1984,182400.0
1985,237984.0
1986,205776.0
1987,205286.0
1988,178768.0
1989,202936.0
1990,219864.0
1991,224766.0
1992,235676.0
1993,187152.0
1994,247752.0
1995,186200.0
1996,263504.0
1997,308884.0
1998,286756.0
1999,266712.0
2000,294196.0
2001,249784.0
2002,249904.0
2003,237724.0
2004,273554.0
2005,238936.0
2006,219878.0
2007,244844.0
2008,214614.0
2009,209540.0
2010,197660.0
2011,149008.0
2012,182520.0
2013,174192.0
2014,183680.0
2015,201316.0
2016,193872.0
2017,199488.0
2018,135948.0
2019,133668.0
2020,102820.0
2021,95130.0
2022,187836.0
2023,163480.0
2024,280592.0
2025,331640.0
2026,173592.0
2027,156976.0
2028,158918.0
2029,177312.0
2030,275424.0
2031,246108.0
2032,277904.0
2033,269024.0
2034,185928.0
2035,219780.0
2036,213632.0
2037,216336.0
2038,355628.0
2039,237412.0
2040,304388.0
2041,333068.0
2042,214936.0
2043,168356.0
2044,175460.0
2045,193348.0
2046,140928.0
2047,144328.0
2048,146844.0
2049,137528.0
2050,177956.0
2051,112044.0
2052,118250.0
2053,141584.0
2054,75428.0
2055,186724.0
2056,156984.0
2057,106848.0
2058,209060.0
2059,131148.0
2060,175184.0
2061,191920.0
2062,129696.0
2063,120304.0
2064,128604.0
2065,123152.0
2066,188488.0
2067,128364.0
2068,139680.0
2069,96122.0
2070,122050.0
2071,101322.0
2072,147846.0
2073,144320.0
2074,149204.0
2075,164448.0
2076,122690.0
2077,159744.0
2078,130900.0
2079,139536.0
2080,144736.0
2081,130056.0
2082,139404.0
2083,151832.0
2084,112856.0
2085,111696.0
2086,132146.0
2087,116032.0
2088,88180.0
2089,70500.0
2090,125186.0
2091,94542.0
2092,108120.0
2093,185670.0
2094,125110.0
2095,137416.0
2096,88882.0
2097,90874.0
2098,149274.0
2099,25346.0
2100,43340.0
2101,100414.0
2102,134760.0
2103,94454.0
2104,158720.0
2105,134978.0
2106,17914.0
2107,199196.0
2108,112002.0
2109,102160.0
2110,110284.0
2111,131118.0
2112,135014.0
2113,100686.0
2114,112404.0
2115,152144.0
2116,115644.0
2117,129816.0
2118,117952.0
2119,110664.0
2120,119824.0
2121,92762.0
2122,101044.0
2123,70258.0
2124,168192.0
2125,132352.0
2126,140620.0
2127,149532.0
2128,152742.0
2129,83762.0
2130,127990.0
2131,133344.0
2132,107688.0
2133,121648.0
2134,116336.0
2135,90782.0
2136,36734.0
2137,121918.0
2138,137726.0
2139,140436.0
2140,143608.0
2141,174220.0
2142,126912.0
2143,160900.0
2144,131590.0
2145,138168.0
2146,203708.0
2147,130702.0
2148,141518.0
2149,139172.0
2150,226532.0
2151,142296.0
2152,168272.0
2153,192180.0
2154,99720.0
2155,144160.0
2156,273376.0
2157,230240.0
2158,237312.0
2159,231324.0
2160,195630.0
2161,239676.0
2162,376698.0
2163,378934.0
2164,243568.0
2165,188284.0
2166,162784.0
2167,226792.0
2168,190400.0
2169,196952.0
2170,218336.0
2171,173188.0
2172,132554.0
2173,185600.0
2174,227152.0
2175,262456.0
2176,301896.0
2177,238856.0
2178,221172.0
2179,146320.0
2180,200954.0
2181,198832.0
2182,222056.0
2183,195004.0
2184,120526.0
2185,140956.0
2186,158952.0
2187,145000.0
2188,157364.0
2189,356160.0
2190,99174.0
2191,56010.0
2192,81464.0
2193,121330.0
2194,93248.0
2195,93094.0
2196,105910.0
2197,115106.0
2198,159696.0
2199,174050.0
2200,123350.0
2201,137076.0
2202,193858.0
2203,136088.0
2204,155836.0
2205,119192.0
2206,142708.0
2207,229278.0
2208,228776.0
2209,218268.0
2210,121588.0
2211,117806.0
2212,119060.0
2213,100284.0
2214,148876.0
2215,96824.0
2216,137208.0
2217,73708.0
2218,74236.0
2219,62342.0
2220,3102.0
2221,338466.0
2222,291852.0
2223,297576.0
2224,213736.0
2225,125278.0
2226,191488.0
2227,216352.0
2228,290224.0
2229,258178.0
2230,156832.0
2231,226898.0
2232,177716.0
2233,173812.0
2234,253052.0
2235,237560.0
2236,255644.0
2237,307860.0
2238,198542.0
2239,119526.0
2240,167736.0
2241,144028.0
2242,114760.0
2243,128224.0
2244,100780.0
2245,109660.0
2246,134448.0
2247,102316.0
2248,124168.0
2249,114744.0
2250,127656.0
2251,83418.0
2252,186528.0
2253,172960.0
2254,180680.0
2255,189166.0
2256,184144.0
2257,218688.0
2258,158400.0
2259,173704.0
2260,136652.0
2261,195916.0
2262,227712.0
2263,343644.0
2264,410018.0
2265,173746.0
2266,306324.0
2267,352636.0
2268,414874.0
2269,159418.0
2270,199052.0
2271,211676.0
2272,205980.0
2273,154324.0
2274,185092.0
2275,154980.0
2276,192632.0
2277,188548.0
2278,158956.0
2279,132962.0
2280,110876.0
2281,165824.0
2282,176328.0
2283,112088.0
2284,125740.0
2285,142756.0
2286,121584.0
2287,389458.0
2288,270262.0
2289,313158.0
2290,415146.0
2291,332762.0
2292,411724.0
2293,444242.0
2294,367876.0
2295,431638.0
2296,249734.0
2297,378026.0
2298,371756.0
2299,338312.0
2300,304400.0
2301,315134.0
2302,234536.0
2303,230672.0
2304,230758.0
2305,210226.0
2306,199140.0
2307,201668.0
2308,213664.0
2309,314652.0
2310,202862.0
2311,208032.0
2312,188258.0
2313,182256.0
2314,188510.0
2315,192078.0
2316,223182.0
2317,190756.0
2318,191938.0
2319,193854.0
2320,194790.0
2321,248072.0
2322,200506.0
2323,199048.0
2324,187332.0
2325,223738.0
2326,192904.0
2327,209344.0
2328,227160.0
2329,190400.0
2330,181416.0
2331,304740.0
2332,373608.0
2333,290568.0
2334,253376.0
2335,277664.0
2336,285436.0
2337,208406.0
2338,256070.0
2339,213324.0
2340,394278.0
2341,220446.0
2342,228572.0
2343,220960.0
2344,212812.0
2345,217632.0
2346,214870.0
2347,203998.0
2348,238426.0
2349,181418.0
2350,308398.0
2351,287970.0
2352,246084.0
2353,248816.0
2354,150382.0
2355,158648.0
2356,165184.0
2357,194272.0
2358,195760.0
2359,122408.0
2360,115192.0
2361,147504.0
2362,256976.0
2363,149540.0
2364,169650.0
2365,219636.0
2366,199494.0
2367,223262.0
2368,230254.0
2369,217030.0
2370,178096.0
2371,173384.0
2372,186064.0
2373,276240.0
2374,301796.0
2375,266904.0
2376,287524.0
2377,329728.0
2378,150392.0
2379,238424.0
2380,161764.0
2381,176576.0
2382,210776.0
2383,200888.0
2384,243960.0
2385,167728.0
2386,133156.0
2387,130820.0
2388,106932.0
2389,112724.0
2390,143676.0
2391,132160.0
2392,108408.0
2393,167824.0
2394,134864.0
2395,211840.0
2396,153388.0
2397,213880.0
2398,140048.0
2399,65418.0
2400,56234.0
2401,127874.0
2402,133384.0
2403,139216.0
2404,150164.0
2405,148684.0
2406,142960.0
2407,109964.0
2408,152224.0
2409,108168.0
2410,195812.0
2411,112008.0
2412,161420.0
2413,131216.0
2414,188468.0
2415,131120.0
2416,129078.0
2417,144244.0
2418,140644.0
2419,122552.0
2420,127080.0
2421,174556.0
2422,103288.0
2423,120046.0
2424,153040.0
2425,216860.0
2426,103690.0
2427,126954.0
2428,200588.0
2429,102686.0
2430,136632.0
2431,97236.0
2432,149040.0
2433,160168.0
2434,139124.0
2435,169916.0
2436,119500.0
2437,94316.0
2438,124412.0
2439,104200.0
2440,129800.0
2441,107114.0
2442,98478.0
2443,145328.0
2444,111800.0
2445,85716.0
2446,139946.0
2447,189184.0
2448,126370.0
2449,111156.0
2450,154482.0
2451,117330.0
2452,199766.0
2453,100704.0
2454,87148.0
2455,108404.0
2456,145180.0
2457,116676.0
2458,125760.0
2459,118968.0
2460,145664.0
2461,121264.0
2462,124352.0
2463,117704.0
2464,167236.0
2465,124858.0
2466,110108.0
2467,146320.0
2468,80056.0
2469,75842.0
2470,201016.0
2471,225044.0
2472,176590.0
2473,110278.0
2474,80520.0
2475,220132.0
2476,109296.0
2477,112416.0
2478,149436.0
2479,105218.0
2480,147288.0
2481,126560.0
2482,127552.0
2483,99132.0
2484,123076.0
2485,128040.0
2486,159308.0
2487,192860.0
2488,166768.0
2489,168672.0
2490,148060.0
2491,123496.0
2492,187580.0
2493,157408.0
2494,147806.0
2495,97486.0
2496,240772.0
2497,157536.0
2498,115264.0
2499,82566.0
2500,133452.0
2501,142172.0
2502,162228.0
2503,117678.0
2504,221138.0
2505,223764.0
2506,259346.0
2507,263730.0
2508,259578.0
2509,214240.0
2510,212800.0
2511,182760.0
2512,223456.0
2513,227908.0
2514,346848.0
2515,145584.0
2516,166184.0
2517,147592.0
2518,152264.0
2519,235744.0
2520,218952.0
2521,193208.0
2522,222920.0
2523,105068.0
2524,119760.0
2525,122028.0
2526,131120.0
2527,116372.0
2528,121100.0
2529,-278715907692424.0
2530,121228.0
2531,256468.0
2532,227112.0
2533,201288.0
2534,250988.0
2535,279560.0
2536,236756.0
2537,243152.0
2538,193934.0
2539,199580.0
2540,194734.0
2541,189520.0
2542,168360.0
2543,137594.0
2544,113650.0
2545,137042.0
2546,129858.0
2547,149880.0
2548,159294.0
2549,157064.0
2550,639098.0
2551,159328.0
2552,134480.0
2553,69622.0
2554,83076.0
2555,117444.0
2556,101384.0
2557,102218.0
2558,180068.0
2559,134460.0
2560,144694.0
2561,144244.0
2562,142736.0
2563,146030.0
2564,179584.0
2565,153448.0
2566,142688.0
2567,113080.0
2568,215388.0
2569,201480.0
2570,117012.0
2571,168888.0
2572,157460.0
2573,197708.0
2574,316038.0
2575,127224.0
2576,135778.0
2577,152710.0
2578,88722.0
2579,9054.0
2580,95454.0
2581,95606.0
2582,104142.0
2583,279062.0
2584,174832.0
2585,188456.0
2586,223528.0
2587,204888.0
2588,127160.0
2589,156344.0
2590,221544.0
2591,277112.0
2592,229206.0
2593,279550.0
2594,168312.0
2595,219560.0
2596,293436.0
2597,206648.0
2598,282488.0
2599,385346.0
2600,225958.0
2601,156536.0
2602,60072.0
2603,83304.0
2604,61368.0
2605,53128.0
2606,142996.0
2607,221784.0
2608,201018.0
2609,173064.0
2610,111928.0
2611,129354.0
2612,160528.0
2613,137580.0
2614,117592.0
2615,156636.0
2616,161888.0
2617,195008.0
2618,247902.0
2619,204848.0
2620,182324.0
2621,174752.0
2622,184336.0
2623,242568.0
2624,280050.0
2625,249840.0
2626,174712.0
2627,156596.0
2628,431394.0
2629,472594.0
2630,340986.0
2631,429850.0
2632,384542.0
2633,292168.0
2634,409092.0
2635,164304.0
2636,178008.0
2637,228844.0
2638,270430.0
2639,178048.0
2640,149920.0
2641,97836.0
2642,178400.0
2643,104264.0
2644,103192.0
2645,105344.0
2646,91944.0
2647,106848.0
2648,136312.0
2649,174884.0
2650,135884.0
2651,134316.0
2652,363978.0
2653,235244.0
2654,254534.0
2655,400836.0
2656,318630.0
2657,358586.0
2658,308174.0
2659,316150.0
2660,335222.0
2661,357470.0
2662,380492.0
2663,244520.0
2664,305988.0
2665,319426.0
2666,305286.0
2667,188222.0
2668,195254.0
2669,196354.0
2670,281170.0
2671,196262.0
2672,206794.0
2673,207564.0
2674,195136.0
2675,190534.0
2676,200180.0
2677,195880.0
2678,260422.0
2679,251800.0
2680,269272.0
2681,390472.0
2682,298424.0
2683,458812.0
2684,300972.0
2685,310740.0
2686,239150.0
2687,292542.0
2688,217510.0
2689,211006.0
2690,367002.0
2691,188904.0
2692,140332.0
2693,208170.0
2694,154206.0
2695,193808.0
2696,185032.0
2697,182152.0
2698,191536.0
2699,171528.0
2700,148512.0
2701,151536.0
2702,109336.0
2703,142448.0
2704,137056.0
2705,111192.0
2706,101092.0
2707,132940.0
2708,122272.0
2709,107728.0
2710,130344.0
2711,321976.0
2712,382000.0
2713,173048.0
2714,159064.0
2715,176424.0
2716,147920.0
2717,196328.0
2718,211504.0
2719,136892.0
2720,185204.0
2721,136928.0
2722,174768.0
2723,155634.0
2724,141196.0
2725,123184.0
2726,134996.0
2727,181234.0
2728,180636.0
2729,148288.0
2730,140568.0
2731,143536.0
2732,141872.0
2733,161384.0
2734,174878.0
2735,137432.0
2736,134960.0
2737,115548.0
2738,123888.0
2739,150688.0
2740,145632.0
2741,160236.0
2742,171648.0
2743,149880.0
2744,165540.0
2745,135078.0
2746,128784.0
2747,186856.0
2748,120344.0
2749,126656.0
2750,111540.0
2751,131672.0
2752,226734.0
2753,139072.0
2754,217190.0
2755,138264.0
2756,87022.0
2757,75350.0
2758,65340.0
2759,183576.0
2760,127122.0
2761,138500.0
2762,126176.0
2763,201828.0
2764,160884.0
2765,282792.0
2766,102412.0
2767,80256.0
2768,118792.0
2769,137336.0
2770,156224.0
2771,109392.0
2772,103444.0
2773,165968.0
2774,153736.0
2775,110798.0
2776,137424.0
2777,156384.0
2778,123662.0
2779,130998.0
2780,90614.0
2781,91022.0
2782,85592.0
2783,81126.0
2784,113044.0
2785,141900.0
2786,55298.0
2787,123332.0
2788,49138.0
2789,154750.0
2790,82722.0
2791,97402.0
2792,56578.0
2793,131168.0
2794,64744.0
2795,110952.0
2796,95922.0
2797,223768.0
2798,98926.0
2799,124230.0
2800,55948.0
2801,104330.0
2802,143352.0
2803,174040.0
2804,153348.0
2805,119716.0
2806,73614.0
2807,166948.0
2808,154468.0
2809,117964.0
2810,117766.0
2811,175716.0
2812,168756.0
2813,149124.0
2814,141736.0
2815,99058.0
2816,215952.0
2817,142368.0
2818,133288.0
2819,213088.0
2820,139872.0
2821,105164.0
2822,198658.0
2823,319920.0
2824,165472.0
2825,167900.0
2826,142312.0
2827,148512.0
2828,246534.0
2829,214328.0
2830,222982.0
2831,180378.0
2832,246470.0
2833,318930.0
2834,236382.0
2835,228600.0
2836,206468.0
2837,159490.0
2838,144112.0
2839,177768.0
2840,199376.0
2841,202360.0
2842,227272.0
2843,149720.0
2844,158088.0
2845,125136.0
2846,206504.0
2847,200648.0
2848,218344.0
2849,206760.0
2850,274004.0
2851,225016.0
2852,227768.0
2853,233460.0
2854,145836.0
2855,205600.0
2856,211878.0
2857,196332.0
2858,221758.0
2859,83692.0
2860,102072.0
2861,143082.0
2862,200008.0
2863,156754.0
2864,256240.0
2865,165998.0
2866,147280.0
2867,79910.0
2868,107346.0
2869,106040.0
2870,117686.0
2871,83348.0
2872,32218.0
2873,98918.0
2874,142192.0
2875,103694.0
2876,180576.0
2877,160660.0
2878,149100.0
2879,123416.0
2880,100216.0
2881,126742.0
2882,173324.0
2883,186472.0
2884,193984.0
2885,172420.0
2886,226228.0
2887,118466.0
2888,142372.0
2889,40914.0
2890,68370.0
2891,142232.0
2892,296.0
2893,81886.0
2894,-3206.0
2895,339482.0
2896,275816.0
2897,210624.0
2898,145744.0
2899,225408.0
2900,145196.0
2901,208270.0
2902,170676.0
2903,317550.0
2904,367138.0
2905,65926.0
2906,198456.0
2907,115640.0
2908,120608.0
2909,138712.0
2910,64304.0
2911,55004.0
2912,148668.0
2913,57910.0
2914,55432.0
2915,67752.0
2916,53638.0
2917,167878.0
2918,118044.0
2919,221100.0
